re_idx,idx,review,category,polarity
387,306,"I get a ton of compliments on its size, and speaking as someone who regularly commutes on a bus, I can attest to the fact that this is the perfect size computer if you're restricted to the width of your body for computing room. Very long-life battery (up to 10-11 hours depending on how you configure power level settings). I upgraded the memory and replaced the base Windows 7 Starter to Win 7 Home, and it runs just fine. I play a lot of casual games online, and the touchpad is very responsive. The only thing I wish this had was the option to turn off the touchpad with a button like my big 16"" laptop does. I wouldn't play a first-person shooter with this, mind, but if you wanted to run MS Office, email, chat, download a video, listen to music from a certain fruit-named music store, and were looking for a highly portable yet powerful netbook to do that all in, I'd highly recommend checking this out. The downside to this netbook is pretty much the same for any netbook: screen size is not something I'd stare at for the entire 10-11 hours of battery life five days a week. Additional caveat: the base installation comes with some Toshiba-specific software that may or may not be to a user's liking.",LAPTOP#GENERAL,positive
388,29,"The Macbook is a fantastic laptop. This is the first macbook I have ever had. I came from the Dell Laptops and now I am so glad I switched when I needed a new laptop. The macbooks are small enough to be very portable yet hold tons of information and performance. Although the price is higher then Dell laptops, the Macbooks are worth the dough. You will love this macbook if you choose to buy it. The macbook rarely requires a hard reboot. It just works flawlessly! Its hard to encounter a problem on a mac that would require such abrupt action. Dells are ok, HPs aren't that good, but Macs or Fantastic. I honestly love my mac, thats why I am a self proclaimed mac addict. If you want more information on macs I suggest going to apple.com and heading towards the macbook page for more information on the applications.",LAPTOP#GENERAL,positive
388,29,"The Macbook is a fantastic laptop. This is the first macbook I have ever had. I came from the Dell Laptops and now I am so glad I switched when I needed a new laptop. The macbooks are small enough to be very portable yet hold tons of information and performance. Although the price is higher then Dell laptops, the Macbooks are worth the dough. You will love this macbook if you choose to buy it. The macbook rarely requires a hard reboot. It just works flawlessly! Its hard to encounter a problem on a mac that would require such abrupt action. Dells are ok, HPs aren't that good, but Macs or Fantastic. I honestly love my mac, thats why I am a self proclaimed mac addict. If you want more information on macs I suggest going to apple.com and heading towards the macbook page for more information on the applications.",LAPTOP#DESIGN_FEATURES,positive
388,29,"The Macbook is a fantastic laptop. This is the first macbook I have ever had. I came from the Dell Laptops and now I am so glad I switched when I needed a new laptop. The macbooks are small enough to be very portable yet hold tons of information and performance. Although the price is higher then Dell laptops, the Macbooks are worth the dough. You will love this macbook if you choose to buy it. The macbook rarely requires a hard reboot. It just works flawlessly! Its hard to encounter a problem on a mac that would require such abrupt action. Dells are ok, HPs aren't that good, but Macs or Fantastic. I honestly love my mac, thats why I am a self proclaimed mac addict. If you want more information on macs I suggest going to apple.com and heading towards the macbook page for more information on the applications.",LAPTOP#PORTABILITY,positive
388,29,"The Macbook is a fantastic laptop. This is the first macbook I have ever had. I came from the Dell Laptops and now I am so glad I switched when I needed a new laptop. The macbooks are small enough to be very portable yet hold tons of information and performance. Although the price is higher then Dell laptops, the Macbooks are worth the dough. You will love this macbook if you choose to buy it. The macbook rarely requires a hard reboot. It just works flawlessly! Its hard to encounter a problem on a mac that would require such abrupt action. Dells are ok, HPs aren't that good, but Macs or Fantastic. I honestly love my mac, thats why I am a self proclaimed mac addict. If you want more information on macs I suggest going to apple.com and heading towards the macbook page for more information on the applications.",LAPTOP#PRICE,negative
388,29,"The Macbook is a fantastic laptop. This is the first macbook I have ever had. I came from the Dell Laptops and now I am so glad I switched when I needed a new laptop. The macbooks are small enough to be very portable yet hold tons of information and performance. Although the price is higher then Dell laptops, the Macbooks are worth the dough. You will love this macbook if you choose to buy it. The macbook rarely requires a hard reboot. It just works flawlessly! Its hard to encounter a problem on a mac that would require such abrupt action. Dells are ok, HPs aren't that good, but Macs or Fantastic. I honestly love my mac, thats why I am a self proclaimed mac addict. If you want more information on macs I suggest going to apple.com and heading towards the macbook page for more information on the applications.",LAPTOP#OPERATION_PERFORMANCE,positive
388,29,"The Macbook is a fantastic laptop. This is the first macbook I have ever had. I came from the Dell Laptops and now I am so glad I switched when I needed a new laptop. The macbooks are small enough to be very portable yet hold tons of information and performance. Although the price is higher then Dell laptops, the Macbooks are worth the dough. You will love this macbook if you choose to buy it. The macbook rarely requires a hard reboot. It just works flawlessly! Its hard to encounter a problem on a mac that would require such abrupt action. Dells are ok, HPs aren't that good, but Macs or Fantastic. I honestly love my mac, thats why I am a self proclaimed mac addict. If you want more information on macs I suggest going to apple.com and heading towards the macbook page for more information on the applications.",COMPANY#GENERAL,positive
389,263,"I'm glad I made the choice to switch and buy this MAC. The benefits were immediate! Awesome graphics! Applications respond immediately (not like the tired MS applications). I can actually get work done with this MAC, and not fight with it like my tired old PC laptop. The magnetic plug-in power charging power cord is great (I even put it to the test by accident)- excellent innovation! The Apple applications (ex.iPhoto) are fun, easy, and really cool to use (unlike the competition)! After doing CAD work all day at work, using a higher end PC, I couldn't come home and settle for the use of a lower end computer. This laptop rocks (only wish it could run SolidWorks CAD - which Apple doesn't support)! I've saved a lot of time and headaches so far, using my new MacBook Pro. I am definitely sold, and not going back to PCs for home use!",LAPTOP#GENERAL,positive
389,263,"I'm glad I made the choice to switch and buy this MAC. The benefits were immediate! Awesome graphics! Applications respond immediately (not like the tired MS applications). I can actually get work done with this MAC, and not fight with it like my tired old PC laptop. The magnetic plug-in power charging power cord is great (I even put it to the test by accident)- excellent innovation! The Apple applications (ex.iPhoto) are fun, easy, and really cool to use (unlike the competition)! After doing CAD work all day at work, using a higher end PC, I couldn't come home and settle for the use of a lower end computer. This laptop rocks (only wish it could run SolidWorks CAD - which Apple doesn't support)! I've saved a lot of time and headaches so far, using my new MacBook Pro. I am definitely sold, and not going back to PCs for home use!",GRAPHICS#GENERAL,positive
389,263,"I'm glad I made the choice to switch and buy this MAC. The benefits were immediate! Awesome graphics! Applications respond immediately (not like the tired MS applications). I can actually get work done with this MAC, and not fight with it like my tired old PC laptop. The magnetic plug-in power charging power cord is great (I even put it to the test by accident)- excellent innovation! The Apple applications (ex.iPhoto) are fun, easy, and really cool to use (unlike the competition)! After doing CAD work all day at work, using a higher end PC, I couldn't come home and settle for the use of a lower end computer. This laptop rocks (only wish it could run SolidWorks CAD - which Apple doesn't support)! I've saved a lot of time and headaches so far, using my new MacBook Pro. I am definitely sold, and not going back to PCs for home use!",SOFTWARE#OPERATION_PERFORMANCE,positive
389,263,"I'm glad I made the choice to switch and buy this MAC. The benefits were immediate! Awesome graphics! Applications respond immediately (not like the tired MS applications). I can actually get work done with this MAC, and not fight with it like my tired old PC laptop. The magnetic plug-in power charging power cord is great (I even put it to the test by accident)- excellent innovation! The Apple applications (ex.iPhoto) are fun, easy, and really cool to use (unlike the competition)! After doing CAD work all day at work, using a higher end PC, I couldn't come home and settle for the use of a lower end computer. This laptop rocks (only wish it could run SolidWorks CAD - which Apple doesn't support)! I've saved a lot of time and headaches so far, using my new MacBook Pro. I am definitely sold, and not going back to PCs for home use!",SOFTWARE#USABILITY,positive
389,263,"I'm glad I made the choice to switch and buy this MAC. The benefits were immediate! Awesome graphics! Applications respond immediately (not like the tired MS applications). I can actually get work done with this MAC, and not fight with it like my tired old PC laptop. The magnetic plug-in power charging power cord is great (I even put it to the test by accident)- excellent innovation! The Apple applications (ex.iPhoto) are fun, easy, and really cool to use (unlike the competition)! After doing CAD work all day at work, using a higher end PC, I couldn't come home and settle for the use of a lower end computer. This laptop rocks (only wish it could run SolidWorks CAD - which Apple doesn't support)! I've saved a lot of time and headaches so far, using my new MacBook Pro. I am definitely sold, and not going back to PCs for home use!",POWER_SUPPLY#DESIGN_FEATURES,positive
389,263,"I'm glad I made the choice to switch and buy this MAC. The benefits were immediate! Awesome graphics! Applications respond immediately (not like the tired MS applications). I can actually get work done with this MAC, and not fight with it like my tired old PC laptop. The magnetic plug-in power charging power cord is great (I even put it to the test by accident)- excellent innovation! The Apple applications (ex.iPhoto) are fun, easy, and really cool to use (unlike the competition)! After doing CAD work all day at work, using a higher end PC, I couldn't come home and settle for the use of a lower end computer. This laptop rocks (only wish it could run SolidWorks CAD - which Apple doesn't support)! I've saved a lot of time and headaches so far, using my new MacBook Pro. I am definitely sold, and not going back to PCs for home use!",LAPTOP#USABILITY,conflict
389,263,"I'm glad I made the choice to switch and buy this MAC. The benefits were immediate! Awesome graphics! Applications respond immediately (not like the tired MS applications). I can actually get work done with this MAC, and not fight with it like my tired old PC laptop. The magnetic plug-in power charging power cord is great (I even put it to the test by accident)- excellent innovation! The Apple applications (ex.iPhoto) are fun, easy, and really cool to use (unlike the competition)! After doing CAD work all day at work, using a higher end PC, I couldn't come home and settle for the use of a lower end computer. This laptop rocks (only wish it could run SolidWorks CAD - which Apple doesn't support)! I've saved a lot of time and headaches so far, using my new MacBook Pro. I am definitely sold, and not going back to PCs for home use!",COMPANY#GENERAL,positive
390,380,"I've had this laptop for about a month now. It has served my needs quite nicely for the most part. The 2 GB of RAM is plenty, able to run Windows 7 and at least 2 or 3 other programs with next to no slowdown. The ATI graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with, such as Half-Life 2 or even World of Warcraft. My one complaint with this laptop is that I've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in. This is likely due to poor grounding and isolation between the components, and I'm hoping that it can be fixed with a ground loop isolator, but I still expected better product quality for this price range. Other than that, I would recommend this to someone in need of a cheap laptop with semi-decent gaming capabilities.",LAPTOP#GENERAL,positive
390,380,"I've had this laptop for about a month now. It has served my needs quite nicely for the most part. The 2 GB of RAM is plenty, able to run Windows 7 and at least 2 or 3 other programs with next to no slowdown. The ATI graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with, such as Half-Life 2 or even World of Warcraft. My one complaint with this laptop is that I've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in. This is likely due to poor grounding and isolation between the components, and I'm hoping that it can be fixed with a ground loop isolator, but I still expected better product quality for this price range. Other than that, I would recommend this to someone in need of a cheap laptop with semi-decent gaming capabilities.",MEMORY#DESIGN_FEATURES,positive
390,380,"I've had this laptop for about a month now. It has served my needs quite nicely for the most part. The 2 GB of RAM is plenty, able to run Windows 7 and at least 2 or 3 other programs with next to no slowdown. The ATI graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with, such as Half-Life 2 or even World of Warcraft. My one complaint with this laptop is that I've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in. This is likely due to poor grounding and isolation between the components, and I'm hoping that it can be fixed with a ground loop isolator, but I still expected better product quality for this price range. Other than that, I would recommend this to someone in need of a cheap laptop with semi-decent gaming capabilities.",LAPTOP#OPERATION_PERFORMANCE,positive
390,380,"I've had this laptop for about a month now. It has served my needs quite nicely for the most part. The 2 GB of RAM is plenty, able to run Windows 7 and at least 2 or 3 other programs with next to no slowdown. The ATI graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with, such as Half-Life 2 or even World of Warcraft. My one complaint with this laptop is that I've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in. This is likely due to poor grounding and isolation between the components, and I'm hoping that it can be fixed with a ground loop isolator, but I still expected better product quality for this price range. Other than that, I would recommend this to someone in need of a cheap laptop with semi-decent gaming capabilities.",GRAPHICS#GENERAL,positive
390,380,"I've had this laptop for about a month now. It has served my needs quite nicely for the most part. The 2 GB of RAM is plenty, able to run Windows 7 and at least 2 or 3 other programs with next to no slowdown. The ATI graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with, such as Half-Life 2 or even World of Warcraft. My one complaint with this laptop is that I've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in. This is likely due to poor grounding and isolation between the components, and I'm hoping that it can be fixed with a ground loop isolator, but I still expected better product quality for this price range. Other than that, I would recommend this to someone in need of a cheap laptop with semi-decent gaming capabilities.",PORTS#QUALITY,negative
390,380,"I've had this laptop for about a month now. It has served my needs quite nicely for the most part. The 2 GB of RAM is plenty, able to run Windows 7 and at least 2 or 3 other programs with next to no slowdown. The ATI graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with, such as Half-Life 2 or even World of Warcraft. My one complaint with this laptop is that I've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in. This is likely due to poor grounding and isolation between the components, and I'm hoping that it can be fixed with a ground loop isolator, but I still expected better product quality for this price range. Other than that, I would recommend this to someone in need of a cheap laptop with semi-decent gaming capabilities.",HARDWARE#QUALITY,negative
390,380,"I've had this laptop for about a month now. It has served my needs quite nicely for the most part. The 2 GB of RAM is plenty, able to run Windows 7 and at least 2 or 3 other programs with next to no slowdown. The ATI graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with, such as Half-Life 2 or even World of Warcraft. My one complaint with this laptop is that I've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in. This is likely due to poor grounding and isolation between the components, and I'm hoping that it can be fixed with a ground loop isolator, but I still expected better product quality for this price range. Other than that, I would recommend this to someone in need of a cheap laptop with semi-decent gaming capabilities.",LAPTOP#PRICE,positive
390,380,"I've had this laptop for about a month now. It has served my needs quite nicely for the most part. The 2 GB of RAM is plenty, able to run Windows 7 and at least 2 or 3 other programs with next to no slowdown. The ATI graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with, such as Half-Life 2 or even World of Warcraft. My one complaint with this laptop is that I've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in. This is likely due to poor grounding and isolation between the components, and I'm hoping that it can be fixed with a ground loop isolator, but I still expected better product quality for this price range. Other than that, I would recommend this to someone in need of a cheap laptop with semi-decent gaming capabilities.",LAPTOP#MISCELLANEOUS,neutral
391,196,"My MacBook is probably the best investment I have ever made. I have had it for almost four years now and I have only had a few problems with it. The most recent being that my Safari internet browser is freaking out on me, but I have just been using firefox instead. If you had PC for four years I can almost gaurentee that something would of gone wrong by now, maybe even forcing you to replace your entire computer. I love this computer. Its small enough where I can take it pretty much anywhere, but still has a big enough screen to get everything done. Everything is so easy to use, Mac software is just so much simpler than Microsoft software. The only thing that I don't like about my mac is that sometimes there are programs that I want to be able to run and I am not able to. Games being the main issue. It drives me crazy when I want to download a game or something of that nature and I can't play it because its not compatable with the software. I feel that enough people have Macs these days and that companies need to start making things more compatable than they used to be. Other than that I don't have one complaint in the world!",LAPTOP#GENERAL,positive
391,196,"My MacBook is probably the best investment I have ever made. I have had it for almost four years now and I have only had a few problems with it. The most recent being that my Safari internet browser is freaking out on me, but I have just been using firefox instead. If you had PC for four years I can almost gaurentee that something would of gone wrong by now, maybe even forcing you to replace your entire computer. I love this computer. Its small enough where I can take it pretty much anywhere, but still has a big enough screen to get everything done. Everything is so easy to use, Mac software is just so much simpler than Microsoft software. The only thing that I don't like about my mac is that sometimes there are programs that I want to be able to run and I am not able to. Games being the main issue. It drives me crazy when I want to download a game or something of that nature and I can't play it because its not compatable with the software. I feel that enough people have Macs these days and that companies need to start making things more compatable than they used to be. Other than that I don't have one complaint in the world!",LAPTOP#QUALITY,positive
391,196,"My MacBook is probably the best investment I have ever made. I have had it for almost four years now and I have only had a few problems with it. The most recent being that my Safari internet browser is freaking out on me, but I have just been using firefox instead. If you had PC for four years I can almost gaurentee that something would of gone wrong by now, maybe even forcing you to replace your entire computer. I love this computer. Its small enough where I can take it pretty much anywhere, but still has a big enough screen to get everything done. Everything is so easy to use, Mac software is just so much simpler than Microsoft software. The only thing that I don't like about my mac is that sometimes there are programs that I want to be able to run and I am not able to. Games being the main issue. It drives me crazy when I want to download a game or something of that nature and I can't play it because its not compatable with the software. I feel that enough people have Macs these days and that companies need to start making things more compatable than they used to be. Other than that I don't have one complaint in the world!",SOFTWARE#OPERATION_PERFORMANCE,negative
391,196,"My MacBook is probably the best investment I have ever made. I have had it for almost four years now and I have only had a few problems with it. The most recent being that my Safari internet browser is freaking out on me, but I have just been using firefox instead. If you had PC for four years I can almost gaurentee that something would of gone wrong by now, maybe even forcing you to replace your entire computer. I love this computer. Its small enough where I can take it pretty much anywhere, but still has a big enough screen to get everything done. Everything is so easy to use, Mac software is just so much simpler than Microsoft software. The only thing that I don't like about my mac is that sometimes there are programs that I want to be able to run and I am not able to. Games being the main issue. It drives me crazy when I want to download a game or something of that nature and I can't play it because its not compatable with the software. I feel that enough people have Macs these days and that companies need to start making things more compatable than they used to be. Other than that I don't have one complaint in the world!",DISPLAY#DESIGN_FEATURES,positive
391,196,"My MacBook is probably the best investment I have ever made. I have had it for almost four years now and I have only had a few problems with it. The most recent being that my Safari internet browser is freaking out on me, but I have just been using firefox instead. If you had PC for four years I can almost gaurentee that something would of gone wrong by now, maybe even forcing you to replace your entire computer. I love this computer. Its small enough where I can take it pretty much anywhere, but still has a big enough screen to get everything done. Everything is so easy to use, Mac software is just so much simpler than Microsoft software. The only thing that I don't like about my mac is that sometimes there are programs that I want to be able to run and I am not able to. Games being the main issue. It drives me crazy when I want to download a game or something of that nature and I can't play it because its not compatable with the software. I feel that enough people have Macs these days and that companies need to start making things more compatable than they used to be. Other than that I don't have one complaint in the world!",LAPTOP#DESIGN_FEATURES,positive
391,196,"My MacBook is probably the best investment I have ever made. I have had it for almost four years now and I have only had a few problems with it. The most recent being that my Safari internet browser is freaking out on me, but I have just been using firefox instead. If you had PC for four years I can almost gaurentee that something would of gone wrong by now, maybe even forcing you to replace your entire computer. I love this computer. Its small enough where I can take it pretty much anywhere, but still has a big enough screen to get everything done. Everything is so easy to use, Mac software is just so much simpler than Microsoft software. The only thing that I don't like about my mac is that sometimes there are programs that I want to be able to run and I am not able to. Games being the main issue. It drives me crazy when I want to download a game or something of that nature and I can't play it because its not compatable with the software. I feel that enough people have Macs these days and that companies need to start making things more compatable than they used to be. Other than that I don't have one complaint in the world!",LAPTOP#PORTABILITY,positive
391,196,"My MacBook is probably the best investment I have ever made. I have had it for almost four years now and I have only had a few problems with it. The most recent being that my Safari internet browser is freaking out on me, but I have just been using firefox instead. If you had PC for four years I can almost gaurentee that something would of gone wrong by now, maybe even forcing you to replace your entire computer. I love this computer. Its small enough where I can take it pretty much anywhere, but still has a big enough screen to get everything done. Everything is so easy to use, Mac software is just so much simpler than Microsoft software. The only thing that I don't like about my mac is that sometimes there are programs that I want to be able to run and I am not able to. Games being the main issue. It drives me crazy when I want to download a game or something of that nature and I can't play it because its not compatable with the software. I feel that enough people have Macs these days and that companies need to start making things more compatable than they used to be. Other than that I don't have one complaint in the world!",LAPTOP#USABILITY,positive
391,196,"My MacBook is probably the best investment I have ever made. I have had it for almost four years now and I have only had a few problems with it. The most recent being that my Safari internet browser is freaking out on me, but I have just been using firefox instead. If you had PC for four years I can almost gaurentee that something would of gone wrong by now, maybe even forcing you to replace your entire computer. I love this computer. Its small enough where I can take it pretty much anywhere, but still has a big enough screen to get everything done. Everything is so easy to use, Mac software is just so much simpler than Microsoft software. The only thing that I don't like about my mac is that sometimes there are programs that I want to be able to run and I am not able to. Games being the main issue. It drives me crazy when I want to download a game or something of that nature and I can't play it because its not compatable with the software. I feel that enough people have Macs these days and that companies need to start making things more compatable than they used to be. Other than that I don't have one complaint in the world!",SOFTWARE#USABILITY,conflict
392,3,"I have used both PCs and Macs and I have to say that I really really love my Mac Book Pro. While most people say that PCs hold functionality and value and Macs are just pretty to look at, I think there's something to be said about the simplicity of Macs. Everything from the design to the OS is simple and to the point. LOVE IT LOVE IT LOVE IT!",LAPTOP#DESIGN_FEATURES,positive
392,3,"I have used both PCs and Macs and I have to say that I really really love my Mac Book Pro. While most people say that PCs hold functionality and value and Macs are just pretty to look at, I think there's something to be said about the simplicity of Macs. Everything from the design to the OS is simple and to the point. LOVE IT LOVE IT LOVE IT!",OS#USABILITY,positive
392,3,"I have used both PCs and Macs and I have to say that I really really love my Mac Book Pro. While most people say that PCs hold functionality and value and Macs are just pretty to look at, I think there's something to be said about the simplicity of Macs. Everything from the design to the OS is simple and to the point. LOVE IT LOVE IT LOVE IT!",LAPTOP#GENERAL,positive
392,3,"I have used both PCs and Macs and I have to say that I really really love my Mac Book Pro. While most people say that PCs hold functionality and value and Macs are just pretty to look at, I think there's something to be said about the simplicity of Macs. Everything from the design to the OS is simple and to the point. LOVE IT LOVE IT LOVE IT!",LAPTOP#USABILITY,positive
393,172,"It allows me to do everything I need from a computer and more. With awesome graphics and assuring security, it's perfect! The difference in the Apple keyboard from a PC's keyboard took a bit of tim to get used to, but overall it's worth it! I'd recommend this laptop to anyone!",LAPTOP#GENERAL,positive
393,172,"It allows me to do everything I need from a computer and more. With awesome graphics and assuring security, it's perfect! The difference in the Apple keyboard from a PC's keyboard took a bit of tim to get used to, but overall it's worth it! I'd recommend this laptop to anyone!",GRAPHICS#GENERAL,positive
393,172,"It allows me to do everything I need from a computer and more. With awesome graphics and assuring security, it's perfect! The difference in the Apple keyboard from a PC's keyboard took a bit of tim to get used to, but overall it's worth it! I'd recommend this laptop to anyone!",LAPTOP#QUALITY,positive
393,172,"It allows me to do everything I need from a computer and more. With awesome graphics and assuring security, it's perfect! The difference in the Apple keyboard from a PC's keyboard took a bit of tim to get used to, but overall it's worth it! I'd recommend this laptop to anyone!",KEYBOARD#USABILITY,neutral
394,B00FU83YWS_260_A2YQ3TFBY1MASP,"This is without a doubt the worst laptop I've ever had. I wavered between another Toshiba and this and ended up choosing this and I'm so sorry I did. And of course, the return window closed last week so now, I'm stuck with it. I will never buy another Lenovo anything! Unless you plan on using a mouse with this laptop, don't buy this. The touchpad hasn't worked correctly since delivery though in the beginning, I thought perhaps it was just a bit of a quirk since most touchpads I've worked with have some inherent oddities. This one however, is now very loose and I have to either tap hard or repeatedly push to click in order for it to work, Then suddenly, I can barely touch it at all and it clicks on its own. Today, it hasn't worked at all more than it has. The laptop has 4G and a 2.9g processor and it's slower than the four year old Toshiba I replaced. It hangs, freezes and just isn't working properly. I have now been waiting almost a minute for the computer management window to open! Though I don't have much installed, I only have 96 of the 278G left! I have no idea what's taking up all the room, it doesn't make sense. Most of my things are stored in the cloud. I could go on and on, but suffice it to say, if you want to spend $400+ on a laptop, don't buy this one! It's definitely not worth the money.",LAPTOP#GENERAL,negative
394,B00FU83YWS_260_A2YQ3TFBY1MASP,"This is without a doubt the worst laptop I've ever had. I wavered between another Toshiba and this and ended up choosing this and I'm so sorry I did. And of course, the return window closed last week so now, I'm stuck with it. I will never buy another Lenovo anything! Unless you plan on using a mouse with this laptop, don't buy this. The touchpad hasn't worked correctly since delivery though in the beginning, I thought perhaps it was just a bit of a quirk since most touchpads I've worked with have some inherent oddities. This one however, is now very loose and I have to either tap hard or repeatedly push to click in order for it to work, Then suddenly, I can barely touch it at all and it clicks on its own. Today, it hasn't worked at all more than it has. The laptop has 4G and a 2.9g processor and it's slower than the four year old Toshiba I replaced. It hangs, freezes and just isn't working properly. I have now been waiting almost a minute for the computer management window to open! Though I don't have much installed, I only have 96 of the 278G left! I have no idea what's taking up all the room, it doesn't make sense. Most of my things are stored in the cloud. I could go on and on, but suffice it to say, if you want to spend $400+ on a laptop, don't buy this one! It's definitely not worth the money.",COMPANY#GENERAL,negative
394,B00FU83YWS_260_A2YQ3TFBY1MASP,"This is without a doubt the worst laptop I've ever had. I wavered between another Toshiba and this and ended up choosing this and I'm so sorry I did. And of course, the return window closed last week so now, I'm stuck with it. I will never buy another Lenovo anything! Unless you plan on using a mouse with this laptop, don't buy this. The touchpad hasn't worked correctly since delivery though in the beginning, I thought perhaps it was just a bit of a quirk since most touchpads I've worked with have some inherent oddities. This one however, is now very loose and I have to either tap hard or repeatedly push to click in order for it to work, Then suddenly, I can barely touch it at all and it clicks on its own. Today, it hasn't worked at all more than it has. The laptop has 4G and a 2.9g processor and it's slower than the four year old Toshiba I replaced. It hangs, freezes and just isn't working properly. I have now been waiting almost a minute for the computer management window to open! Though I don't have much installed, I only have 96 of the 278G left! I have no idea what's taking up all the room, it doesn't make sense. Most of my things are stored in the cloud. I could go on and on, but suffice it to say, if you want to spend $400+ on a laptop, don't buy this one! It's definitely not worth the money.",MOUSE#GENERAL,negative
394,B00FU83YWS_260_A2YQ3TFBY1MASP,"This is without a doubt the worst laptop I've ever had. I wavered between another Toshiba and this and ended up choosing this and I'm so sorry I did. And of course, the return window closed last week so now, I'm stuck with it. I will never buy another Lenovo anything! Unless you plan on using a mouse with this laptop, don't buy this. The touchpad hasn't worked correctly since delivery though in the beginning, I thought perhaps it was just a bit of a quirk since most touchpads I've worked with have some inherent oddities. This one however, is now very loose and I have to either tap hard or repeatedly push to click in order for it to work, Then suddenly, I can barely touch it at all and it clicks on its own. Today, it hasn't worked at all more than it has. The laptop has 4G and a 2.9g processor and it's slower than the four year old Toshiba I replaced. It hangs, freezes and just isn't working properly. I have now been waiting almost a minute for the computer management window to open! Though I don't have much installed, I only have 96 of the 278G left! I have no idea what's taking up all the room, it doesn't make sense. Most of my things are stored in the cloud. I could go on and on, but suffice it to say, if you want to spend $400+ on a laptop, don't buy this one! It's definitely not worth the money.",MOUSE#OPERATION_PERFORMANCE,negative
394,B00FU83YWS_260_A2YQ3TFBY1MASP,"This is without a doubt the worst laptop I've ever had. I wavered between another Toshiba and this and ended up choosing this and I'm so sorry I did. And of course, the return window closed last week so now, I'm stuck with it. I will never buy another Lenovo anything! Unless you plan on using a mouse with this laptop, don't buy this. The touchpad hasn't worked correctly since delivery though in the beginning, I thought perhaps it was just a bit of a quirk since most touchpads I've worked with have some inherent oddities. This one however, is now very loose and I have to either tap hard or repeatedly push to click in order for it to work, Then suddenly, I can barely touch it at all and it clicks on its own. Today, it hasn't worked at all more than it has. The laptop has 4G and a 2.9g processor and it's slower than the four year old Toshiba I replaced. It hangs, freezes and just isn't working properly. I have now been waiting almost a minute for the computer management window to open! Though I don't have much installed, I only have 96 of the 278G left! I have no idea what's taking up all the room, it doesn't make sense. Most of my things are stored in the cloud. I could go on and on, but suffice it to say, if you want to spend $400+ on a laptop, don't buy this one! It's definitely not worth the money.",MOUSE#QUALITY,negative
394,B00FU83YWS_260_A2YQ3TFBY1MASP,"This is without a doubt the worst laptop I've ever had. I wavered between another Toshiba and this and ended up choosing this and I'm so sorry I did. And of course, the return window closed last week so now, I'm stuck with it. I will never buy another Lenovo anything! Unless you plan on using a mouse with this laptop, don't buy this. The touchpad hasn't worked correctly since delivery though in the beginning, I thought perhaps it was just a bit of a quirk since most touchpads I've worked with have some inherent oddities. This one however, is now very loose and I have to either tap hard or repeatedly push to click in order for it to work, Then suddenly, I can barely touch it at all and it clicks on its own. Today, it hasn't worked at all more than it has. The laptop has 4G and a 2.9g processor and it's slower than the four year old Toshiba I replaced. It hangs, freezes and just isn't working properly. I have now been waiting almost a minute for the computer management window to open! Though I don't have much installed, I only have 96 of the 278G left! I have no idea what's taking up all the room, it doesn't make sense. Most of my things are stored in the cloud. I could go on and on, but suffice it to say, if you want to spend $400+ on a laptop, don't buy this one! It's definitely not worth the money.",MOUSE#USABILITY,negative
394,B00FU83YWS_260_A2YQ3TFBY1MASP,"This is without a doubt the worst laptop I've ever had. I wavered between another Toshiba and this and ended up choosing this and I'm so sorry I did. And of course, the return window closed last week so now, I'm stuck with it. I will never buy another Lenovo anything! Unless you plan on using a mouse with this laptop, don't buy this. The touchpad hasn't worked correctly since delivery though in the beginning, I thought perhaps it was just a bit of a quirk since most touchpads I've worked with have some inherent oddities. This one however, is now very loose and I have to either tap hard or repeatedly push to click in order for it to work, Then suddenly, I can barely touch it at all and it clicks on its own. Today, it hasn't worked at all more than it has. The laptop has 4G and a 2.9g processor and it's slower than the four year old Toshiba I replaced. It hangs, freezes and just isn't working properly. I have now been waiting almost a minute for the computer management window to open! Though I don't have much installed, I only have 96 of the 278G left! I have no idea what's taking up all the room, it doesn't make sense. Most of my things are stored in the cloud. I could go on and on, but suffice it to say, if you want to spend $400+ on a laptop, don't buy this one! It's definitely not worth the money.",LAPTOP#OPERATION_PERFORMANCE,negative
